name,spent,milliseconds,stats
tester,30198.4,834389,"[[3991, 80000, 'task_red'], [4516, 80001, 'task_orange'], [5017, 80003, 'task_yellow'], [5451, 80003, 'task_green'], [6480, 80010, 'task_blue'], [7408, 80010, 'task_violet'], [7853, 80015, 'task_gray'], [8309, 80015, 'task_blue'], [8811, 80015, 'task_green'], [9284, 80026, 'task_yellow'], [9631, 80030, 'task_orange'], [10146, 80035, 'task_red'], [11312, 80043, 'task_violet'], [11509, 80043, 'task_gray'], [11596, 80043, 'task_blue'], [11655, 80043, 'task_green'], [12904, 80058, 'task_gray'], [13019, 80058, 'task_blue'], [13901, 80058, 'task_red'], [14008, 80063, 'task_orange'], [14050, 80063, 'task_yellow'], [15100, 80082, 'task_red'], [15136, 80082, 'task_orange'], [15201, 80082, 'task_yellow'], [15256, 80082, 'task_green'], [15309, 80082, 'task_blue'], [15399, 80082, 'task_gray'], [16452, 80097, 'task_yellow'], [16484, 80097, 'task_green'], [16518, 80097, 'task_blue'], [16658, 80097, 'task_violet'], [17819, 80115, 'manager_red'], [18703, 80017, 'more_red'], [19117, 80017.15, 'more_red'], [19526, 80024.34999999999, 'more_red'], [20531, 80026.04999999999, 'manager_orange'], [21599, 79534.39999999998, 'more_red'], [21997, 79536.14999999998, 'more_red'], [22468, 79537.99999999999, 'more_red'], [22871, 79537.04999999999, 'more_red'], [23359, 79542.29999999997, 'more_red'], [25569, 79560.74999999996, 'more_red'], [25671, 79561.04999999996, 'more_red'], [25819, 79563.14999999997, 'more_red'], [25968, 79561.64999999997, 'more_red'], [26098, 79562.09999999996, 'more_red'], [26245, 79563.89999999997, 'more_red'], [26400, 79562.09999999996, 'more_red'], [26533, 79562.69999999997, 'more_red'], [27119, 79570.34999999996, 'more_red'], [27337, 79571.04999999996, 'more_red'], [27471, 79568.84999999996, 'more_red'], [27605, 79570.04999999996, 'more_red'], [27713, 79570.89999999997, 'more_red'], [27855, 79568.39999999997, 'more_red'], [28028, 79565.79999999996, 'more_red'], [28196, 79570.29999999996, 'more_red'], [28881, 79574.84999999996, 'more_red'], [28934, 79575.94999999997, 'more_red'], [28997, 79576.44999999997, 'more_red'], [29060, 79573.34999999996, 'more_red'], [29147, 79570.14999999997, 'more_red'], [29223, 79566.84999999996, 'more_red'], [29320, 79563.44999999997, 'more_red'], [29791, 79573.24999999996, 'more_red'], [29841, 79569.64999999995, 'more_red'], [29884, 79565.94999999995, 'more_red'], [29936, 79562.14999999995, 'more_red'], [29970, 79561.74999999996, 'more_red'], [30036, 79557.74999999996, 'more_red'], [30086, 79553.64999999995, 'more_red'], [30789, 79564.84999999995, 'more_red'], [32037, 79589.34999999996, 'multiply_red'], [32640, 79105.04999999997, 'multiply_red'], [33089, 78514.64999999998, 'multiply_red'], [33516, 77830.34999999999, 'multiply_red'], [33911, 77039.95, 'multiply_red'], [35350, 76187.05000000003, 'multiply_orange'], [35736, 74402.75000000004, 'multiply_orange'], [37936, 72478.6500000001, 'multiply_orange'], [38410, 70297.85000000011, 'multiply_orange'], [39873, 67958.05000000015, 'multiply_orange'], [40882, 65396.45000000014, 'more_red'], [40941, 65393.45000000014, 'more_red'], [40974, 65390.250000000146, 'more_red'], [41025, 65397.350000000144, 'more_red'], [41058, 65393.750000000146, 'more_red'], [41108, 65389.95000000014, 'more_red'], [41464, 65397.350000000144, 'more_red'], [41498, 65399.250000000146, 'more_red'], [41531, 65400.750000000146, 'more_red'], [41556, 65396.15000000015, 'more_red'], [41582, 65391.350000000144, 'more_red'], [41607, 65386.350000000144, 'more_red'], [41641, 65381.15000000015, 'more_red'], [42001, 65395.350000000144, 'more_red'], [42026, 65397.45000000014, 'more_red'], [42051, 65391.65000000014, 'more_red'], [42076, 65385.65000000014, 'more_red'], [42099, 65379.45000000014, 'more_red'], [42118, 65373.05000000014, 'more_red'], [42158, 65366.45000000014, 'more_red'], [42537, 65390.85000000014, 'more_red'], [42562, 65383.85000000014, 'more_red'], [42587, 65376.65000000014, 'more_red'], [42613, 65369.25000000014, 'more_red'], [42631, 65361.65000000014, 'more_red'], [42656, 65353.85000000014, 'more_red'], [42698, 65351.950000000135, 'more_red'], [43261, 65379.15000000013, 'more_red'], [43326, 65382.65000000013, 'more_red'], [43424, 65380.15000000013, 'more_red'], [43574, 65383.85000000013, 'more_red'], [44212, 65418.75000000013, 'more_red'], [44472, 65428.75000000013, 'more_red'], [44587, 65438.85000000013, 'more_red'], [45096, 65468.85000000012, 'more_red'], [45146, 65459.05000000012, 'more_red'], [45191, 65449.05000000012, 'more_red'], [45269, 65444.95000000012, 'more_red'], [45338, 65449.45000000012, 'more_red'], [45399, 65438.85000000012, 'more_red'], [45453, 65428.05000000012, 'more_red'], [45825, 65460.85000000012, 'more_red'], [45852, 65449.650000000125, 'more_red'], [45876, 65438.250000000124, 'more_red'], [45900, 65426.650000000125, 'more_red'], [45917, 65414.85000000012, 'more_red'], [45934, 65402.85000000012, 'more_red'], [45974, 65396.750000000124, 'more_red'], [46355, 65426.250000000124, 'more_red'], [46380, 65413.650000000125, 'more_red'], [46397, 65400.85000000012, 'more_red'], [46421, 65387.85000000012, 'more_red'], [46430, 65374.650000000125, 'more_red'], [46462, 65367.35000000012, 'more_red'], [46488, 65353.750000000124, 'more_red'], [46881, 65386.05000000012, 'more_red'], [46914, 65378.15000000012, 'more_red'], [46931, 65363.95000000012, 'more_red'], [46946, 65349.55000000012, 'more_red'], [46963, 65334.95000000012, 'more_red'], [46979, 65320.15000000012, 'more_red'], [47004, 65305.15000000012, 'more_red'], [48885, 65515.5500000001, 'more_red'], [48928, 65500.150000000096, 'more_red'], [48961, 65484.5500000001, 'more_red'], [48994, 65468.750000000095, 'more_red'], [49315, 65511.5500000001, 'more_red'], [49347, 65495.3500000001, 'more_red'], [49371, 65478.9500000001, 'more_red'], [49397, 65462.3500000001, 'more_red'], [49423, 65445.5500000001, 'more_red'], [50307, 65527.3500000001, 'more_red'], [50447, 65554.0000000001, 'more_red'], [50543, 65549.5000000001, 'more_red'], [50593, 65569.7000000001, 'more_red'], [50656, 65565.0000000001, 'more_red'], [50741, 65567.0500000001, 'more_red'], [50895, 65586.95000000011, 'more_red'], [50959, 65589.10000000011, 'more_red'], [51028, 65584.0000000001, 'more_red'], [51428, 65643.3000000001, 'more_red'], [51445, 65638.0000000001, 'more_red'], [51461, 65632.60000000011, 'more_red'], [51486, 65627.10000000011, 'more_red'], [51511, 65621.5000000001, 'more_red'], [51551, 65615.8000000001, 'more_red'], [51611, 65643.15000000011, 'more_red'], [51660, 65637.25000000012, 'more_red'], [52036, 65664.70000000011, 'more_red'], [52103, 65692.20000000011, 'more_red'], [52144, 65686.00000000012, 'more_red'], [52186, 65679.70000000011, 'more_red'], [52229, 65673.30000000012, 'more_red'], [52285, 65666.80000000012, 'more_red'], [52336, 65694.55000000012, 'more_red'], [52417, 65687.85000000012, 'more_red'], [52838, 65750.35000000014, 'more_red'], [52888, 65743.45000000014, 'more_red'], [52930, 65736.45000000014, 'more_red'], [52972, 65729.35000000014, 'more_red'], [53005, 65722.15000000014, 'more_red'], [53055, 65725.45000000014, 'more_red'], [53097, 65742.85000000015, 'more_red'], [53588, 65806.75000000015, 'more_red'], [53622, 65799.15000000014, 'more_red'], [53655, 65791.45000000014, 'more_red'], [53680, 65783.65000000014, 'more_red'], [53705, 65775.75000000015, 'more_red'], [53739, 65779.40000000014, 'more_red'], [53797, 65771.30000000013, 'more_red'], [53847, 65787.90000000014, 'more_red'], [54288, 65828.60000000015, 'more_red'], [54314, 65820.20000000016, 'more_red'], [54347, 65836.50000000016, 'more_red'], [54364, 65827.90000000015, 'more_red'], [54405, 65819.20000000016, 'more_red'], [54422, 65823.25000000016, 'more_red'], [54472, 65814.35000000017, 'more_red'], [54884, 65868.10000000017, 'more_red'], [54909, 65872.30000000016, 'more_red'], [54935, 65863.10000000017, 'more_red'], [54961, 65853.80000000016, 'more_red'], [54986, 65844.40000000017, 'more_red'], [55011, 65834.90000000017, 'more_red'], [55037, 65825.30000000016, 'more_red'], [55076, 65815.60000000017, 'more_red'], [55456, 65884.10000000018, 'more_red'], [55481, 65874.20000000019, 'more_red'], [55507, 65864.20000000019, 'more_red'], [55524, 65854.10000000018, 'more_red'], [55541, 65843.90000000018, 'more_red'], [55566, 65833.60000000018, 'more_red'], [55591, 65823.20000000019, 'more_red'], [55651, 65852.90000000018, 'more_red'], [56028, 65882.65000000018, 'more_red'], [56052, 65871.95000000019, 'more_red'], [56069, 65877.00000000019, 'more_red'], [56069, 65866.1000000002, 'more_red'], [56069, 65855.1000000002, 'more_red'], [56085, 65844.00000000019, 'more_red'], [56102, 65832.80000000019, 'more_red'], [56120, 65846.30000000019, 'more_red'], [56145, 65834.9000000002, 'more_red'], [56544, 65882.00000000019, 'more_red'], [56569, 65870.40000000018, 'more_red'], [56594, 65858.70000000019, 'more_red'], [56620, 65871.70000000019, 'more_red'], [56635, 65859.80000000019, 'more_red'], [56661, 65847.80000000019, 'more_red'], [57039, 65896.1000000002, 'more_red'], [57065, 65883.9000000002, 'more_red'], [57082, 65871.6000000002, 'more_red'], [57108, 65859.2000000002, 'more_red'], [57124, 65871.5000000002, 'more_red'], [57493, 65920.8000000002, 'more_red'], [57526, 65908.10000000021, 'more_red'], [57543, 65895.3000000002, 'more_red'], [57569, 65882.40000000021, 'more_red'], [57593, 65869.40000000021, 'more_red'], [57618, 65881.10000000021, 'more_red'], [57669, 65867.90000000021, 'more_red'], [57737, 65874.20000000022, 'more_red'], [58293, 65949.90000000023, 'more_red'], [58836, 66025.80000000022, 'more_red'], [61696, 66570.45000000029, 'more_red'], [61763, 66553.25000000029, 'more_red'], [61804, 66535.8500000003, 'more_red'], [61837, 66518.25000000029, 'more_red'], [61888, 66526.45000000029, 'more_red'], [61930, 66528.50000000029, 'more_red'], [62411, 66603.60000000031, 'more_red'], [62455, 66585.20000000032, 'more_red'], [62499, 66566.60000000031, 'more_red'], [62535, 66547.80000000031, 'more_red'], [62596, 66528.80000000031, 'more_red'], [62632, 66529.65000000031, 'more_red'], [62707, 66538.65000000031, 'more_red'], [63207, 66616.55000000031, 'more_red'], [63274, 66596.7500000003, 'more_red'], [63308, 66576.7500000003, 'more_red'], [63340, 66576.60000000031, 'more_red'], [63365, 66556.20000000032, 'more_red'], [63416, 66565.80000000031, 'more_red'], [63466, 66545.0000000003, 'more_red'], [63964, 66625.70000000032, 'more_red'], [63990, 66604.50000000032, 'more_red'], [64025, 66583.10000000033, 'more_red'], [64050, 66581.55000000032, 'more_red'], [64083, 66559.75000000032, 'more_red'], [64118, 66537.75000000032, 'more_red'], [64167, 66548.15000000033, 'more_red'], [64226, 66525.75000000033, 'more_red'], [64696, 66609.65000000033, 'more_red'], [64731, 66586.85000000033, 'more_red'], [64765, 66583.90000000033, 'more_red'], [64782, 66560.70000000033, 'more_red'], [64807, 66537.30000000034, 'more_red'], [64842, 66513.70000000033, 'more_red'], [64901, 66489.90000000033, 'more_red'], [64949, 66501.20000000033, 'more_red'], [65371, 66552.70000000035, 'more_red'], [65396, 66528.30000000035, 'more_red'], [65421, 66539.90000000034, 'more_red'], [65446, 66515.10000000034, 'more_red'], [65471, 66510.15000000034, 'more_red'], [65486, 66484.95000000035, 'more_red'], [65522, 66459.55000000035, 'more_red'], [65565, 66433.95000000035, 'more_red'], [66037, 66524.25000000035, 'more_red'], [66061, 66498.25000000035, 'more_red'], [66103, 66472.05000000035, 'more_red'], [66144, 66445.65000000036, 'more_red'], [66177, 66478.30000000035, 'more_red'], [66211, 66451.50000000035, 'more_red'], [66245, 66424.50000000035, 'more_red'], [66286, 66397.30000000035, 'more_red'], [67674, 66732.60000000034, 'task_yellow'], [67773, 66732.60000000034, 'task_green'], [67849, 66752.65000000034, 'task_blue'], [69192, 67107.30000000032, 'task_violet'], [69293, 67127.35000000033, 'task_gray'], [69341, 67127.35000000033, 'task_blue'], [69383, 67127.35000000033, 'task_green'], [70735, 67505.05000000031, 'task_green'], [70820, 67505.05000000031, 'task_blue'], [70861, 67525.10000000031, 'task_gray'], [72061, 67843.3500000003, 'task_blue'], [72245, 67883.75000000029, 'task_green'], [73011, 68100.15000000029, 'task_yellow'], [73045, 68100.15000000029, 'task_green'], [73137, 68100.15000000029, 'task_blue'], [74215, 68374.00000000028, 'task_violet'], [74275, 68414.40000000027, 'task_gray'], [74368, 68414.40000000027, 'task_blue'], [74410, 68434.45000000027, 'task_green'], [74557, 68474.85000000027, 'task_yellow'], [75456, 68688.25000000026, 'task_yellow'], [75684, 68754.70000000026, 'task_green'], [75775, 68795.10000000025, 'task_gray'], [77030, 69131.40000000024, 'task_blue'], [77142, 69131.40000000024, 'task_green'], [77263, 69197.85000000024, 'task_yellow'], [77853, 69325.75000000023, 'task_green'], [77976, 69350.80000000024, 'task_blue'], [78017, 69391.20000000023, 'task_gray'], [78751, 69576.55000000022, 'task_green'], [78834, 69576.55000000022, 'task_yellow'], [79321, 69722.50000000022, 'task_blue'], [79513, 69775.90000000021, 'task_violet'], [79862, 69856.40000000021, 'task_gray'], [80038, 69916.85000000021, 'task_green'], [80385, 69982.3000000002, 'task_yellow'], [96509, 73951.30000000003, 'more_yellow'], [97285, 74149.70000000003, 'more_yellow'], [97833, 74267.30000000002, 'more_yellow'], [98476, 74445.05, 'more_yellow'], [99271, 74622.5, 'more_yellow'], [99968, 74799.65, 'more_yellow'], [100760, 74976.49999999999, 'more_yellow'], [101563, 75173.09999999998, 'more_yellow'], [102211, 75308.94999999997, 'more_yellow'], [102859, 75464.84999999996, 'more_yellow'], [103477, 75600.09999999996, 'more_yellow'], [104101, 75775.44999999995, 'more_yellow'], [105979, 76212.34999999993, 'manager_yellow'], [107092, 74702.94999999991, 'more_yellow'], [107152, 74725.24999999991, 'more_yellow'], [107286, 74718.34999999992, 'more_yellow'], [107403, 74771.59999999992, 'more_yellow'], [107514, 74764.09999999992, 'more_yellow'], [107622, 74816.74999999991, 'more_yellow'], [107724, 74819.74999999991, 'more_yellow'], [108269, 74943.79999999992, 'more_yellow'], [108394, 74995.54999999992, 'more_yellow'], [108471, 74986.54999999992, 'more_yellow'], [108574, 74997.29999999992, 'more_yellow'], [108710, 75028.0999999999, 'more_yellow'], [108837, 75092.44999999991, 'more_yellow'], [108964, 75082.24999999991, 'more_yellow'], [109478, 75207.3499999999, 'more_yellow'], [109551, 75216.5999999999, 'more_yellow'], [109653, 75245.89999999989, 'more_yellow'], [109744, 75234.4999999999, 'more_yellow'], [109862, 75283.2499999999, 'more_yellow'], [109997, 75308.2499999999, 'more_yellow'], [110150, 75336.34999999989, 'more_yellow'], [110846, 75482.54999999989, 'more_yellow'], [111066, 75530.09999999989, 'more_yellow'], [111361, 75636.49999999988, 'more_yellow'], [111652, 75722.69999999988, 'more_yellow'], [111803, 75708.89999999988, 'more_yellow'], [112061, 75755.24999999987, 'more_yellow'], [112320, 75821.84999999987, 'more_yellow'], [112909, 76009.49999999987, 'more_yellow'], [113033, 75994.49999999987, 'more_yellow'], [113319, 76059.69999999987, 'more_yellow'], [113490, 76106.84999999986, 'more_yellow'], [113745, 76151.39999999986, 'more_yellow'], [113915, 76218.89999999986, 'more_yellow'], [114144, 76262.84999999986, 'more_yellow'], [114431, 76306.49999999985, 'more_yellow'], [115042, 76479.54999999986, 'more_yellow'], [115193, 76522.59999999986, 'more_yellow'], [115455, 76565.34999999986, 'more_yellow'], [115656, 76593.34999999986, 'more_yellow'], [115887, 76615.44999999985, 'more_yellow'], [116283, 76744.59999999985, 'more_yellow'], [116501, 76786.14999999985, 'more_yellow'], [116757, 76855.14999999985, 'more_yellow'], [117603, 77065.24999999984, 'more_yellow'], [117678, 77045.44999999984, 'more_yellow'], [117786, 77085.79999999983, 'more_yellow'], [117930, 77094.94999999984, 'more_yellow'], [118038, 77134.69999999984, 'more_yellow'], [118187, 77113.69999999984, 'more_yellow'], [118329, 77152.84999999983, 'more_yellow'], [118519, 77223.04999999983, 'more_yellow'], [119077, 77353.84999999983, 'more_yellow'], [119187, 77331.64999999983, 'more_yellow'], [119296, 77369.59999999983, 'more_yellow'], [119415, 77346.79999999983, 'more_yellow'], [119526, 77384.14999999982, 'more_yellow'], [119604, 77394.79999999983, 'more_yellow'], [119713, 77391.14999999983, 'more_yellow'], [120447, 77583.44999999982, 'more_yellow'], [120579, 77599.54999999981, 'more_yellow'], [120746, 77671.24999999981, 'more_yellow'], [120954, 77666.39999999982, 'more_yellow'], [121080, 77681.59999999982, 'more_yellow'], [121211, 77676.14999999982, 'more_yellow'], [121392, 77748.44999999981, 'more_yellow'], [122290, 78002.2499999998, 'more_yellow'], [122405, 78014.3999999998, 'more_yellow'], [122651, 78048.1499999998, 'more_yellow'], [122894, 78081.5999999998, 'more_yellow'], [123121, 78154.64999999979, 'more_yellow'], [123304, 78187.49999999978, 'more_yellow'], [123542, 78260.84999999979, 'more_yellow'], [123866, 78293.09999999979, 'more_yellow'], [124581, 78487.64999999978, 'more_yellow'], [124683, 78521.04999999977, 'more_yellow'], [124863, 78532.34999999976, 'more_yellow'], [124983, 78522.99999999977, 'more_yellow'], [125118, 78553.74999999977, 'more_yellow'], [125217, 78567.69999999976, 'more_yellow'], [125422, 78597.84999999976, 'more_yellow'], [126130, 78793.44999999975, 'more_yellow'], [126215, 78762.54999999976, 'more_yellow'], [126308, 78791.79999999976, 'more_yellow'], [126396, 78806.49999999975, 'more_yellow'], [126480, 78774.69999999975, 'more_yellow'], [126611, 78803.04999999974, 'more_yellow'], [126753, 78770.64999999975, 'more_yellow'], [126886, 78798.39999999975, 'more_yellow'], [127538, 79003.24999999974, 'more_yellow'], [127741, 79030.39999999973, 'more_yellow'], [128187, 79146.99999999972, 'more_yellow'], [128541, 79193.59999999973, 'more_yellow'], [128719, 79270.09999999973, 'more_yellow'], [129096, 79296.04999999973, 'more_yellow'], [129230, 79372.84999999971, 'more_yellow'], [129822, 79510.24999999971, 'more_yellow'], [130198, 79595.74999999971, 'more_yellow'], [130637, 79733.4499999997, 'more_yellow'], [130997, 79810.8499999997, 'more_yellow'], [131852, 80029.34999999969, 'more_yellow'], [131954, 80033.14999999967, 'more_yellow'], [132098, 80070.59999999969, 'more_yellow'], [132218, 80093.84999999969, 'more_yellow'], [132343, 80056.34999999969, 'more_yellow'], [132537, 80078.99999999968, 'more_yellow'], [133421, 80394.89999999967, 'more_yellow'], [133496, 80356.49999999968, 'more_yellow'], [133587, 80317.79999999968, 'more_yellow'], [133646, 80339.24999999968, 'more_yellow'], [133740, 80357.84999999967, 'more_yellow'], [133850, 80318.24999999967, 'more_yellow'], [134605, 80538.54999999967, 'more_yellow'], [135195, 80718.89999999966, 'more_yellow'], [135772, 80879.04999999965, 'more_yellow'], [147956, 85123.29999999939, 'manager_green'], [151517, 82370.54999999932, 'more_green'], [151671, 82426.99999999932, 'more_green'], [152009, 82543.19999999931, 'more_green'], [152254, 82604.64999999931, 'more_green'], [153051, 82927.54999999929, 'more_green'], [153184, 82962.34999999928, 'more_green'], [153310, 82976.39999999928, 'more_green'], [153429, 83010.39999999928, 'more_green'], [153513, 83083.79999999928, 'more_green'], [154421, 83397.34999999925, 'more_green'], [154580, 83389.74999999924, 'more_green'], [154723, 83502.34999999923, 'more_green'], [154816, 83493.94999999924, 'more_green'], [154967, 83545.59999999923, 'more_green'], [155117, 83568.84999999923, 'more_green'], [155790, 83853.8499999992, 'more_green'], [155860, 83863.89999999921, 'more_green'], [155979, 83893.89999999921, 'more_green'], [156149, 83903.14999999921, 'more_green'], [156301, 83952.39999999921, 'more_green'], [156491, 84057.34999999919, 'more_green'], [156624, 84065.3999999992, 'more_green'], [157623, 84432.29999999917, 'more_green'], [157649, 84419.49999999917, 'more_green'], [157666, 84406.29999999917, 'more_green'], [157674, 84392.69999999917, 'more_green'], [157682, 84378.69999999917, 'more_green'], [157690, 84364.29999999917, 'more_green'], [157698, 84389.89999999916, 'more_green'], [157716, 84374.69999999917, 'more_green'], [158134, 84521.74999999916, 'more_green'], [158143, 84505.74999999916, 'more_green'], [158152, 84489.34999999916, 'more_green'], [158161, 84472.54999999916, 'more_green'], [158169, 84455.34999999916, 'more_green'], [158178, 84437.74999999916, 'more_green'], [158186, 84419.74999999916, 'more_green'], [158201, 84461.79999999916, 'more_green'], [158568, 84503.44999999915, 'more_green'], [158585, 84544.39999999915, 'more_green'], [158601, 84552.79999999914, 'more_green'], [158617, 84532.79999999914, 'more_green'], [158633, 84512.39999999915, 'more_green'], [158650, 84491.59999999915, 'more_green'], [158666, 84490.44999999915, 'more_green'], [159023, 84569.69999999914, 'more_green'], [159050, 84547.69999999914, 'more_green'], [159076, 84525.29999999914, 'more_green'], [159084, 84502.49999999914, 'more_green'], [159108, 84479.29999999914, 'more_green'], [159125, 84455.69999999914, 'more_green'], [159141, 84511.89999999914, 'more_green'], [159166, 84487.49999999914, 'more_green'], [159565, 84599.34999999913, 'more_green'], [159583, 84574.14999999914, 'more_green'], [159610, 84548.54999999913, 'more_green'], [159627, 84542.59999999913, 'more_green'], [159642, 84516.19999999914, 'more_green'], [159660, 84489.39999999914, 'more_green'], [159685, 84462.19999999914, 'more_green'], [159694, 84434.59999999913, 'more_green'], [159735, 84507.14999999912, 'more_green'], [160198, 84600.44999999912, 'more_green'], [160224, 84571.64999999912, 'more_green'], [160251, 84582.84999999912, 'more_green'], [160276, 84553.24999999911, 'more_green'], [160293, 84583.3999999991, 'more_green'], [160318, 84552.99999999911, 'more_green'], [160343, 84542.24999999911, 'more_green'], [160368, 84511.04999999912, 'more_green'], [160392, 84479.44999999911, 'more_green'], [160946, 84675.0999999991, 'more_green'], [160996, 84642.69999999911, 'more_green'], [161043, 84670.3499999991, 'more_green'], [161069, 84637.1499999991, 'more_green'], [161103, 84603.5499999991, 'more_green'], [161129, 84569.5499999991, 'more_green'], [161155, 84535.1499999991, 'more_green'], [161174, 84500.3499999991, 'more_green'], [161190, 84465.1499999991, 'more_green'], [161215, 84429.5499999991, 'more_green'], [161760, 84687.64999999909, 'more_green'], [161812, 84651.2499999991, 'more_green'], [161844, 84614.4499999991, 'more_green'], [161877, 84577.2499999991, 'more_green'], [161901, 84539.64999999909, 'more_green'], [161934, 84501.64999999909, 'more_green'], [161966, 84463.2499999991, 'more_green'], [161991, 84504.64999999909, 'more_green'], [162025, 84505.84999999909, 'more_green'], [162068, 84466.24999999908, 'more_green'], [162587, 84665.89999999908, 'more_green'], [162627, 84625.49999999908, 'more_green'], [162663, 84584.69999999908, 'more_green'], [162716, 84563.54999999909, 'more_green'], [162774, 84562.34999999907, 'more_green'], [162806, 84520.34999999907, 'more_green'], [162838, 84477.94999999908, 'more_green'], [162864, 84497.94999999908, 'more_green'], [162907, 84454.74999999908, 'more_green'], [163501, 84612.24999999907, 'more_green'], [163577, 84673.24999999907, 'more_green'], [163611, 84628.84999999907, 'more_green'], [163653, 84604.09999999907, 'more_green'], [163701, 84619.04999999907, 'more_green'], [163760, 84573.44999999907, 'more_green'], [163803, 84567.84999999906, 'more_green'], [163836, 84521.44999999907, 'more_green'], [164409, 84744.54999999906, 'more_green'], [164460, 84697.34999999906, 'more_green'], [164501, 84649.74999999905, 'more_green'], [164551, 84642.14999999905, 'more_green'], [164592, 84613.79999999906, 'more_green'], [164678, 84564.99999999905, 'more_green'], [165100, 84769.24999999904, 'more_green'], [165306, 84780.09999999903, 'more_green'], [165809, 84984.74999999903, 'more_green'], [165953, 84994.49999999903, 'more_green'], [166144, 85004.14999999902, 'more_green'], [166286, 84972.99999999903, 'more_green'], [166394, 85037.79999999901, 'more_green'], [166512, 85065.99999999901, 'more_green'], [166712, 85074.04999999901, 'more_green'], [167259, 85280.099999999, 'more_green'], [167439, 85287.349999999, 'more_green'], [168164, 85554.24999999898, 'more_green'], [168911, 85881.49999999897, 'more_green'], [174928, 88621.24999999882, 'task_violet'], [175062, 88701.44999999882, 'task_gray'], [175138, 88701.44999999882, 'task_blue'], [179120, 90528.74999999872, 'task_blue'], [179193, 90669.39999999871, 'task_gray'], [179327, 90669.39999999871, 'task_violet'], [185486, 93481.54999999856, 'task_blue'], [185577, 93622.19999999856, 'task_gray']]"
